name,mass,year,reclat,reclong
nan,2026-06-27,10,-22.5697991,17.0802791
Nizi,2026-06-27,9,1.8026352,30.3780153
Nizi,2026-06-27,1,1.8026352,30.3780153
Nyakunde,2026-06-27,33,1.534167,30.2478035
Nyakunde,2026-06-27,1,1.534167,30.2478035
Oicha,2026-06-27,2,0.7633231,29.5842041
Oicha,2026-06-27,2,0.7633231,29.5842041
Rimba,2026-06-27,3,2.2174444,30.6574722
Rimba,2026-06-27,0,2.2174444,30.6574722
Rwampara,2026-06-27,142,1.4054216,30.3451432
Rwampara,2026-06-27,26,1.4054216,30.3451432
Tchomia,2026-06-27,2,1.4418677,30.4833698
Tchomia,2026-06-27,0,1.4418677,30.4833698
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Aru,2026-06-27,3,3.0321244,30.4840084
Aru,2026-06-27,1,3.0321244,30.4840084
Aungba,2026-06-27,2,2.5989637,30.6064157
Aungba,2026-06-27,1,2.5989637,30.6064157
Bambu,2026-06-27,7,-1.0826459,29.2271987
Bambu,2026-06-27,2,-1.0826459,29.2271987
Beni,2026-06-27,14,0.3974023,29.2117178
Beni,2026-06-27,10,0.3974023,29.2117178
Bunia,2026-06-27,212,1.5620529,30.2478844
Bunia,2026-06-27,20,1.5620529,30.2478844
Butembo,2026-06-27,18,0.1249694,29.2919545
Butembo,2026-06-27,7,0.1249694,29.2919545
Damas,2026-06-27,4,2.1109909,30.1069811
Damas,2026-06-27,0,2.1109909,30.1069811
Gethy,2026-06-27,1,1.2221878,30.1667773
Gethy,2026-06-27,0,1.2221878,30.1667773
Goma,2026-06-27,1,-1.6665685,29.225652
Goma,2026-06-27,0,-1.6665685,29.225652
Kalunguta,2026-06-27,1,0.3230854,29.3546773
Kalunguta,2026-06-27,1,0.3230854,29.3546773
Kambala,2026-06-27,1,-4.833333,22.366667
Kambala,2026-06-27,1,-4.833333,22.366667
Katwa,2026-06-27,21,0.0933492,29.3092446
Katwa,2026-06-27,12,0.0933492,29.3092446
Kilo,2026-06-27,4,1.9815278,30.8687778
Kilo,2026-06-27,1,1.9815278,30.8687778
Komanda,2026-06-27,6,1.3663891,29.9594441
Komanda,2026-06-27,0,1.3663891,29.9594441
Kyondo,2026-06-27,2,0.0067002,29.3972482
Kyondo,2026-06-27,1,0.0067002,29.3972482
Lita,2026-06-27,6,1.6608956,30.3660477
Lita,2026-06-27,0,1.6608956,30.3660477
Logo,2026-06-27,2,2.18092,30.9248399
Logo,2026-06-27,0,2.18092,30.9248399
Mabalako,2026-06-27,1,0.4612573,29.2106874
Mabalako,2026-06-27,0,0.4612573,29.2106874
Mambasa,2026-06-27,2,1.5353366,28.7584826
Mambasa,2026-06-27,1,1.5353366,28.7584826
Mangala,2026-06-27,5,1.0315704,23.8605556
Mangala,2026-06-27,3,1.0315704,23.8605556
Masereka,2026-06-27,1,-0.1551301,29.3623362
Masereka,2026-06-27,0,-0.1551301,29.3623362
Miti-Murhesa,2026-06-27,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-27,1,-2.3334398,28.8361439
Mongbalu,2026-06-27,164,2.0295097,21.1757928
Mongbalu,2026-06-27,73,2.0295097,21.1757928
nan,2026-06-27,94,-22.5697991,17.0802791
nan,2026-06-27,10,-22.5697991,17.0802791
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nizi,2026-06-27,11,1.8026352,30.3780153
Nizi,2026-06-27,1,1.8026352,30.3780153
Nyakunde,2026-06-27,38,1.534167,30.2478035
Nyakunde,2026-06-27,4,1.534167,30.2478035
Oicha,2026-06-27,2,0.7633231,29.5842041
Oicha,2026-06-27,2,0.7633231,29.5842041
Rimba,2026-06-27,3,2.2174444,30.6574722
Rimba,2026-06-27,0,2.2174444,30.6574722
Rwampara,2026-06-27,149,1.4054216,30.3451432
Rwampara,2026-06-27,27,1.4054216,30.3451432
Tchomia,2026-06-27,2,1.4418677,30.4833698
Tchomia,2026-06-27,0,1.4418677,30.4833698
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Aru,2026-06-27,3,3.0321244,30.4840084
Aru,2026-06-27,1,3.0321244,30.4840084
Aungba,2026-06-27,2,2.5989637,30.6064157
Aungba,2026-06-27,1,2.5989637,30.6064157
Bambu,2026-06-27,7,-1.0826459,29.2271987
Bambu,2026-06-27,2,-1.0826459,29.2271987
Beni,2026-06-27,14,0.3974023,29.2117178
Beni,2026-06-27,10,0.3974023,29.2117178
Bunia,2026-06-27,215,1.5620529,30.2478844
Bunia,2026-06-27,20,1.5620529,30.2478844
Butembo,2026-06-27,19,0.1249694,29.2919545
Butembo,2026-06-27,7,0.1249694,29.2919545
Damas,2026-06-27,4,2.1109909,30.1069811
Damas,2026-06-27,0,2.1109909,30.1069811
Gethy,2026-06-27,1,1.2221878,30.1667773
Gethy,2026-06-27,0,1.2221878,30.1667773
Goma,2026-06-27,1,-1.6665685,29.225652
Goma,2026-06-27,0,-1.6665685,29.225652
Kalunguta,2026-06-27,1,0.3230854,29.3546773
Kalunguta,2026-06-27,1,0.3230854,29.3546773
Kambala,2026-06-27,1,-4.833333,22.366667
Kambala,2026-06-27,1,-4.833333,22.366667
Katwa,2026-06-27,25,0.0933492,29.3092446
Katwa,2026-06-27,16,0.0933492,29.3092446
Kilo,2026-06-27,4,1.9815278,30.8687778
Kilo,2026-06-27,1,1.9815278,30.8687778
Komanda,2026-06-27,6,1.3663891,29.9594441
Komanda,2026-06-27,0,1.3663891,29.9594441
Kyondo,2026-06-27,2,0.0067002,29.3972482
Kyondo,2026-06-27,1,0.0067002,29.3972482
Lita,2026-06-27,6,1.6608956,30.3660477
Lita,2026-06-27,0,1.6608956,30.3660477
Logo,2026-06-27,2,2.18092,30.9248399
Logo,2026-06-27,0,2.18092,30.9248399
Mabalako,2026-06-27,1,0.4612573,29.2106874
Mabalako,2026-06-27,0,0.4612573,29.2106874
Mambasa,2026-06-27,2,1.5353366,28.7584826
Mambasa,2026-06-27,1,1.5353366,28.7584826
Mangala,2026-06-27,5,1.0315704,23.8605556
Mangala,2026-06-27,3,1.0315704,23.8605556
Masereka,2026-06-27,1,-0.1551301,29.3623362
Masereka,2026-06-27,0,-0.1551301,29.3623362
Miti-Murhesa,2026-06-27,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-27,1,-2.3334398,28.8361439
Mongbalu,2026-06-27,175,2.0295097,21.1757928
Mongbalu,2026-06-27,80,2.0295097,21.1757928
nan,2026-06-27,94,-22.5697991,17.0802791
nan,2026-06-27,10,-22.5697991,17.0802791
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nizi,2026-06-27,11,1.8026352,30.3780153
Nizi,2026-06-27,1,1.8026352,30.3780153
Nyakunde,2026-06-27,42,1.534167,30.2478035
Nyakunde,2026-06-27,4,1.534167,30.2478035
Oicha,2026-06-27,2,0.7633231,29.5842041
Oicha,2026-06-27,2,0.7633231,29.5842041
Rimba,2026-06-27,3,2.2174444,30.6574722
Rimba,2026-06-27,0,2.2174444,30.6574722
Rwampara,2026-06-27,152,1.4054216,30.3451432
Rwampara,2026-06-27,27,1.4054216,30.3451432
Tchomia,2026-06-27,2,1.4418677,30.4833698
Tchomia,2026-06-27,0,1.4418677,30.4833698
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Aru,2026-06-27,3,3.0321244,30.4840084
Aru,2026-06-27,1,3.0321244,30.4840084
Aungba,2026-06-27,2,2.5989637,30.6064157
Aungba,2026-06-27,1,2.5989637,30.6064157
Bambu,2026-06-27,7,-1.0826459,29.2271987
Bambu,2026-06-27,2,-1.0826459,29.2271987
Beni,2026-06-27,14,0.3974023,29.2117178
Beni,2026-06-27,10,0.3974023,29.2117178
Bunia,2026-06-27,215,1.5620529,30.2478844
Bunia,2026-06-27,20,1.5620529,30.2478844
Butembo,2026-06-27,19,0.1249694,29.2919545
Butembo,2026-06-27,7,0.1249694,29.2919545
Damas,2026-06-27,4,2.1109909,30.1069811
Damas,2026-06-27,0,2.1109909,30.1069811
Gethy,2026-06-27,1,1.2221878,30.1667773
Gethy,2026-06-27,0,1.2221878,30.1667773
Goma,2026-06-27,1,-1.6665685,29.225652
Goma,2026-06-27,0,-1.6665685,29.225652
Kalunguta,2026-06-27,1,0.3230854,29.3546773
Kalunguta,2026-06-27,1,0.3230854,29.3546773
Kambala,2026-06-27,1,-4.833333,22.366667
Kambala,2026-06-27,1,-4.833333,22.366667
Katwa,2026-06-27,25,0.0933492,29.3092446
Katwa,2026-06-27,16,0.0933492,29.3092446
Kilo,2026-06-27,4,1.9815278,30.8687778
Kilo,2026-06-27,1,1.9815278,30.8687778
Komanda,2026-06-27,7,1.3663891,29.9594441
Komanda,2026-06-27,1,1.3663891,29.9594441
Kyondo,2026-06-27,2,0.0067002,29.3972482
Kyondo,2026-06-27,1,0.0067002,29.3972482
Lita,2026-06-27,9,1.6608956,30.3660477
Lita,2026-06-27,0,1.6608956,30.3660477
Logo,2026-06-27,2,2.18092,30.9248399
Logo,2026-06-27,0,2.18092,30.9248399
Mabalako,2026-06-27,1,0.4612573,29.2106874
Mabalako,2026-06-27,0,0.4612573,29.2106874
Mambasa,2026-06-27,2,1.5353366,28.7584826
Mambasa,2026-06-27,1,1.5353366,28.7584826
Mangala,2026-06-27,5,1.0315704,23.8605556
Mangala,2026-06-27,3,1.0315704,23.8605556
Masereka,2026-06-27,1,-0.1551301,29.3623362
Masereka,2026-06-27,0,-0.1551301,29.3623362
Miti-Murhesa,2026-06-27,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-27,1,-2.3334398,28.8361439
Mongbalu,2026-06-27,185,2.0295097,21.1757928
Mongbalu,2026-06-27,83,2.0295097,21.1757928
nan,2026-06-27,94,-22.5697991,17.0802791
nan,2026-06-27,10,-22.5697991,17.0802791
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nizi,2026-06-27,16,1.8026352,30.3780153
Nizi,2026-06-27,1,1.8026352,30.3780153
Nyakunde,2026-06-27,45,1.534167,30.2478035
Nyakunde,2026-06-27,4,1.534167,30.2478035
Oicha,2026-06-27,2,0.7633231,29.5842041
Oicha,2026-06-27,2,0.7633231,29.5842041
Rimba,2026-06-27,3,2.2174444,30.6574722
Rimba,2026-06-27,0,2.2174444,30.6574722
Rwampara,2026-06-27,192,1.4054216,30.3451432
Rwampara,2026-06-27,27,1.4054216,30.3451432
Tchomia,2026-06-27,2,1.4418677,30.4833698
Tchomia,2026-06-27,0,1.4418677,30.4833698
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Aru,2026-06-27,3,3.0321244,30.4840084
Aungba,2026-06-27,2,2.5989637,30.6064157
Bambu,2026-06-27,7,-1.0826459,29.2271987
Beni,2026-06-27,14,0.3974023,29.2117178
Bunia,2026-06-27,226,1.5620529,30.2478844
Butembo,2026-06-27,24,0.1249694,29.2919545
Damas,2026-06-27,4,2.1109909,30.1069811
Fataki,2026-06-27,1,1.9880627,30.5828702
Gethy,2026-06-27,1,1.2221878,30.1667773
Goma,2026-06-27,1,-1.6665685,29.225652
Kalunguta,2026-06-27,2,0.3230854,29.3546773
Kambala,2026-06-27,1,-4.833333,22.366667
Katwa,2026-06-27,23,0.0933492,29.3092446
Kilo,2026-06-27,4,1.9815278,30.8687778
Komanda,2026-06-27,7,1.3663891,29.9594441
Kyondo,2026-06-27,2,0.0067002,29.3972482
Lita,2026-06-27,9,1.6608956,30.3660477
Logo,2026-06-27,2,2.18092,30.9248399
Mabalako,2026-06-27,1,0.4612573,29.2106874
Mambasa,2026-06-27,2,1.5353366,28.7584826
Mangala,2026-06-27,5,1.0315704,23.8605556
Masereka,2026-06-27,1,-0.1551301,29.3623362
Miti-Murhesa,2026-06-27,3,-2.3334398,28.8361439
Mongbalu,2026-06-27,189,2.0295097,21.1757928
Musienene,2026-06-27,1,0.0087599,28.748338
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nizi,2026-06-27,16,1.8026352,30.3780153
Nyakunde,2026-06-27,45,1.534167,30.2478035
Oicha,2026-06-27,3,0.7633231,29.5842041
Rimba,2026-06-27,3,2.2174444,30.6574722
Rwampara,2026-06-27,172,1.4054216,30.3451432
Tchomia,2026-06-27,5,1.4418677,30.4833698
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Aru,2026-06-27,3,3.0321244,30.4840084
Aru,2026-06-27,1,3.0321244,30.4840084
Aungba,2026-06-27,4,2.5989637,30.6064157
Aungba,2026-06-27,1,2.5989637,30.6064157
Bambu,2026-06-27,9,-1.0826459,29.2271987
Bambu,2026-06-27,2,-1.0826459,29.2271987
Beni,2026-06-27,15,0.3974023,29.2117178
Beni,2026-06-27,12,0.3974023,29.2117178
Bunia,2026-06-27,247,1.5620529,30.2478844
Bunia,2026-06-27,41,1.5620529,30.2478844
Butembo,2026-06-27,25,0.1249694,29.2919545
Butembo,2026-06-27,11,0.1249694,29.2919545
Damas,2026-06-27,4,2.1109909,30.1069811
Damas,2026-06-27,0,2.1109909,30.1069811
Drodro,2026-06-27,1,1.7467603,30.5330841
Drodro,2026-06-27,1,1.7467603,30.5330841
Fataki,2026-06-27,1,1.9880627,30.5828702
Fataki,2026-06-27,0,1.9880627,30.5828702
Gethy,2026-06-27,1,1.2221878,30.1667773
Gethy,2026-06-27,0,1.2221878,30.1667773
Goma,2026-06-27,1,-1.6665685,29.225652
Goma,2026-06-27,0,-1.6665685,29.225652
Kalunguta,2026-06-27,2,0.3230854,29.3546773
Kalunguta,2026-06-27,1,0.3230854,29.3546773
Kambala,2026-06-27,1,-4.833333,22.366667
Kambala,2026-06-27,1,-4.833333,22.366667
Katwa,2026-06-27,24,0.0933492,29.3092446
Katwa,2026-06-27,16,0.0933492,29.3092446
Kilo,2026-06-27,7,1.9815278,30.8687778
Kilo,2026-06-27,1,1.9815278,30.8687778
Komanda,2026-06-27,10,1.3663891,29.9594441
Komanda,2026-06-27,3,1.3663891,29.9594441
Kyondo,2026-06-27,2,0.0067002,29.3972482
Kyondo,2026-06-27,1,0.0067002,29.3972482
Lita,2026-06-27,18,1.6608956,30.3660477
Lita,2026-06-27,4,1.6608956,30.3660477
Logo,2026-06-27,2,2.18092,30.9248399
Logo,2026-06-27,0,2.18092,30.9248399
Mabalako,2026-06-27,1,0.4612573,29.2106874
Mabalako,2026-06-27,0,0.4612573,29.2106874
Mambasa,2026-06-27,2,1.5353366,28.7584826
Mambasa,2026-06-27,1,1.5353366,28.7584826
Mangala,2026-06-27,5,1.0315704,23.8605556
Mangala,2026-06-27,3,1.0315704,23.8605556
Masereka,2026-06-27,1,-0.1551301,29.3623362
Masereka,2026-06-27,0,-0.1551301,29.3623362
Miti-Murhesa,2026-06-27,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-27,1,-2.3334398,28.8361439
Mongbalu,2026-06-27,189,2.0295097,21.1757928
Mongbalu,2026-06-27,83,2.0295097,21.1757928
Musienene,2026-06-27,1,0.0087599,28.748338
Musienene,2026-06-27,1,0.0087599,28.748338
nan,2026-06-27,17,-22.5697991,17.0802791
nan,2026-06-27,0,-22.5697991,17.0802791
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nizi,2026-06-27,25,1.8026352,30.3780153
Nizi,2026-06-27,5,1.8026352,30.3780153
Nyakunde,2026-06-27,68,1.534167,30.2478035
Nyakunde,2026-06-27,6,1.534167,30.2478035
Oicha,2026-06-27,3,0.7633231,29.5842041
Oicha,2026-06-27,2,0.7633231,29.5842041
Rimba,2026-06-27,3,2.2174444,30.6574722
Rimba,2026-06-27,0,2.2174444,30.6574722
Rwampara,2026-06-27,195,1.4054216,30.3451432
Rwampara,2026-06-27,33,1.4054216,30.3451432
Tchomia,2026-06-27,5,1.4418677,30.4833698
Tchomia,2026-06-27,0,1.4418677,30.4833698
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Aru,2026-06-27,3,3.0321244,30.4840084
Aru,2026-06-27,1,3.0321244,30.4840084
Aungba,2026-06-27,6,2.5989637,30.6064157
Aungba,2026-06-27,2,2.5989637,30.6064157
Bambu,2026-06-27,9,-1.0826459,29.2271987
Bambu,2026-06-27,2,-1.0826459,29.2271987
Beni,2026-06-27,16,0.3974023,29.2117178
Beni,2026-06-27,12,0.3974023,29.2117178
Bunia,2026-06-27,253,1.5620529,30.2478844
Bunia,2026-06-27,42,1.5620529,30.2478844
Butembo,2026-06-27,25,0.1249694,29.2919545
Butembo,2026-06-27,11,0.1249694,29.2919545
Damas,2026-06-27,4,2.1109909,30.1069811
Damas,2026-06-27,0,2.1109909,30.1069811
Drodro,2026-06-27,1,1.7467603,30.5330841
Drodro,2026-06-27,1,1.7467603,30.5330841
Fataki,2026-06-27,1,1.9880627,30.5828702
Fataki,2026-06-27,0,1.9880627,30.5828702
Gethy,2026-06-27,1,1.2221878,30.1667773
Gethy,2026-06-27,0,1.2221878,30.1667773
Goma,2026-06-27,1,-1.6665685,29.225652
Goma,2026-06-27,0,-1.6665685,29.225652
Kalunguta,2026-06-27,2,0.3230854,29.3546773
Kalunguta,2026-06-27,1,0.3230854,29.3546773
Kambala,2026-06-27,1,-4.833333,22.366667
Kambala,2026-06-27,1,-4.833333,22.366667
Katwa,2026-06-27,24,0.0933492,29.3092446
Katwa,2026-06-27,16,0.0933492,29.3092446
Kilo,2026-06-27,7,1.9815278,30.8687778
Kilo,2026-06-27,1,1.9815278,30.8687778
Komanda,2026-06-27,10,1.3663891,29.9594441
Komanda,2026-06-27,3,1.3663891,29.9594441
Kyondo,2026-06-27,2,0.0067002,29.3972482
Kyondo,2026-06-27,1,0.0067002,29.3972482
Lita,2026-06-27,20,1.6608956,30.3660477
Lita,2026-06-27,6,1.6608956,30.3660477
Logo,2026-06-27,2,2.18092,30.9248399
Logo,2026-06-27,0,2.18092,30.9248399
Mabalako,2026-06-27,1,0.4612573,29.2106874
Mabalako,2026-06-27,0,0.4612573,29.2106874
Mambasa,2026-06-27,2,1.5353366,28.7584826
Mambasa,2026-06-27,1,1.5353366,28.7584826
Mangala,2026-06-27,7,1.0315704,23.8605556
Mangala,2026-06-27,4,1.0315704,23.8605556
Masereka,2026-06-27,1,-0.1551301,29.3623362
Masereka,2026-06-27,0,-0.1551301,29.3623362
Miti-Murhesa,2026-06-27,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-27,1,-2.3334398,28.8361439
Mongbalu,2026-06-27,198,2.0295097,21.1757928
Mongbalu,2026-06-27,87,2.0295097,21.1757928
Musienene,2026-06-27,1,0.0087599,28.748338
Musienene,2026-06-27,1,0.0087599,28.748338
nan,2026-06-27,0,-22.5697991,17.0802791
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nizi,2026-06-27,26,1.8026352,30.3780153
Nizi,2026-06-27,5,1.8026352,30.3780153
Nyakunde,2026-06-27,77,1.534167,30.2478035
Nyakunde,2026-06-27,7,1.534167,30.2478035
Oicha,2026-06-27,3,0.7633231,29.5842041
Oicha,2026-06-27,2,0.7633231,29.5842041
Rimba,2026-06-27,3,2.2174444,30.6574722
Rimba,2026-06-27,0,2.2174444,30.6574722
Rwampara,2026-06-27,199,1.4054216,30.3451432
Rwampara,2026-06-27,35,1.4054216,30.3451432
Tchomia,2026-06-27,5,1.4418677,30.4833698
Tchomia,2026-06-27,0,1.4418677,30.4833698
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Aru,2026-06-27,3,3.0321244,30.4840084
Aru,2026-06-27,1,3.0321244,30.4840084
Aungba,2026-06-27,6,2.5989637,30.6064157
Aungba,2026-06-27,2,2.5989637,30.6064157
Bambu,2026-06-27,9,-1.0826459,29.2271987
Bambu,2026-06-27,2,-1.0826459,29.2271987
Beni,2026-06-27,16,0.3974023,29.2117178
Beni,2026-06-27,12,0.3974023,29.2117178
Bunia,2026-06-27,259,1.5620529,30.2478844
Bunia,2026-06-27,42,1.5620529,30.2478844
Butembo,2026-06-27,25,0.1249694,29.2919545
Butembo,2026-06-27,11,0.1249694,29.2919545
Damas,2026-06-27,4,2.1109909,30.1069811
Damas,2026-06-27,0,2.1109909,30.1069811
Drodro,2026-06-27,1,1.7467603,30.5330841
Drodro,2026-06-27,1,1.7467603,30.5330841
Fataki,2026-06-27,1,1.9880627,30.5828702
Fataki,2026-06-27,0,1.9880627,30.5828702
Gethy,2026-06-27,1,1.2221878,30.1667773
Gethy,2026-06-27,0,1.2221878,30.1667773
Goma,2026-06-27,1,-1.6665685,29.225652
Goma,2026-06-27,0,-1.6665685,29.225652
Kalunguta,2026-06-27,2,0.3230854,29.3546773
Kalunguta,2026-06-27,1,0.3230854,29.3546773
Kambala,2026-06-27,1,-4.833333,22.366667
Kambala,2026-06-27,1,-4.833333,22.366667
Katwa,2026-06-27,26,0.0933492,29.3092446
Katwa,2026-06-27,16,0.0933492,29.3092446
Kilo,2026-06-27,7,1.9815278,30.8687778
Kilo,2026-06-27,1,1.9815278,30.8687778
Komanda,2026-06-27,10,1.3663891,29.9594441
Komanda,2026-06-27,3,1.3663891,29.9594441
Kyondo,2026-06-27,2,0.0067002,29.3972482
Kyondo,2026-06-27,1,0.0067002,29.3972482
Lita,2026-06-27,20,1.6608956,30.3660477
Lita,2026-06-27,6,1.6608956,30.3660477
Logo,2026-06-27,2,2.18092,30.9248399
Logo,2026-06-27,0,2.18092,30.9248399
Mabalako,2026-06-27,1,0.4612573,29.2106874
Mabalako,2026-06-27,0,0.4612573,29.2106874
Mambasa,2026-06-27,2,1.5353366,28.7584826
Mambasa,2026-06-27,1,1.5353366,28.7584826
Mangala,2026-06-27,7,1.0315704,23.8605556
Mangala,2026-06-27,4,1.0315704,23.8605556
Masereka,2026-06-27,1,-0.1551301,29.3623362
Masereka,2026-06-27,0,-0.1551301,29.3623362
Miti-Murhesa,2026-06-27,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-27,1,-2.3334398,28.8361439
Mongbalu,2026-06-27,209,2.0295097,21.1757928
Mongbalu,2026-06-27,89,2.0295097,21.1757928
Musienene,2026-06-27,1,0.0087599,28.748338
Musienene,2026-06-27,1,0.0087599,28.748338
nan,2026-06-27,17,-22.5697991,17.0802791
nan,2026-06-27,0,-22.5697991,17.0802791
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nizi,2026-06-27,26,1.8026352,30.3780153
Nizi,2026-06-27,5,1.8026352,30.3780153
Nyakunde,2026-06-27,79,1.534167,30.2478035
Nyakunde,2026-06-27,7,1.534167,30.2478035
Oicha,2026-06-27,3,0.7633231,29.5842041
Oicha,2026-06-27,2,0.7633231,29.5842041
Rimba,2026-06-27,3,2.2174444,30.6574722
Rimba,2026-06-27,0,2.2174444,30.6574722
Rwampara,2026-06-27,201,1.4054216,30.3451432
Rwampara,2026-06-27,35,1.4054216,30.3451432
Tchomia,2026-06-27,5,1.4418677,30.4833698
Tchomia,2026-06-27,0,1.4418677,30.4833698
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Aru,2026-06-27,3,3.0321244,30.4840084
Aru,2026-06-27,1,3.0321244,30.4840084
Aungba,2026-06-27,6,2.5989637,30.6064157
Aungba,2026-06-27,2,2.5989637,30.6064157
Bambu,2026-06-27,14,-1.0826459,29.2271987
Bambu,2026-06-27,2,-1.0826459,29.2271987
Beni,2026-06-27,17,0.3974023,29.2117178
Beni,2026-06-27,12,0.3974023,29.2117178
Bunia,2026-06-27,275,1.5620529,30.2478844
Bunia,2026-06-27,44,1.5620529,30.2478844
Butembo,2026-06-27,27,0.1249694,29.2919545
Butembo,2026-06-27,13,0.1249694,29.2919545
Damas,2026-06-27,4,2.1109909,30.1069811
Damas,2026-06-27,0,2.1109909,30.1069811
Drodro,2026-06-27,1,1.7467603,30.5330841
Drodro,2026-06-27,1,1.7467603,30.5330841
Fataki,2026-06-27,1,1.9880627,30.5828702
Fataki,2026-06-27,0,1.9880627,30.5828702
Gethy,2026-06-27,1,1.2221878,30.1667773
Gethy,2026-06-27,0,1.2221878,30.1667773
Goma,2026-06-27,1,-1.6665685,29.225652
Goma,2026-06-27,0,-1.6665685,29.225652
Kalunguta,2026-06-27,2,0.3230854,29.3546773
Kalunguta,2026-06-27,1,0.3230854,29.3546773
Kambala,2026-06-27,1,-4.833333,22.366667
Kambala,2026-06-27,1,-4.833333,22.366667
Katwa,2026-06-27,28,0.0933492,29.3092446
Katwa,2026-06-27,17,0.0933492,29.3092446
Kilo,2026-06-27,7,1.9815278,30.8687778
Kilo,2026-06-27,1,1.9815278,30.8687778
Komanda,2026-06-27,10,1.3663891,29.9594441
Komanda,2026-06-27,3,1.3663891,29.9594441
Kyondo,2026-06-27,2,0.0067002,29.3972482
Kyondo,2026-06-27,1,0.0067002,29.3972482
Lita,2026-06-27,20,1.6608956,30.3660477
Lita,2026-06-27,6,1.6608956,30.3660477
Logo,2026-06-27,2,2.18092,30.9248399
Logo,2026-06-27,0,2.18092,30.9248399
Mabalako,2026-06-27,1,0.4612573,29.2106874
Mabalako,2026-06-27,0,0.4612573,29.2106874
Mambasa,2026-06-27,2,1.5353366,28.7584826
Mambasa,2026-06-27,1,1.5353366,28.7584826
Mangala,2026-06-27,7,1.0315704,23.8605556
Mangala,2026-06-27,4,1.0315704,23.8605556
Masereka,2026-06-27,1,-0.1551301,29.3623362
Masereka,2026-06-27,0,-0.1551301,29.3623362
Miti-Murhesa,2026-06-27,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-27,1,-2.3334398,28.8361439
Mongbalu,2026-06-27,220,2.0295097,21.1757928
Mongbalu,2026-06-27,91,2.0295097,21.1757928
Musienene,2026-06-27,1,0.0087599,28.748338
Musienene,2026-06-27,1,0.0087599,28.748338
nan,2026-06-27,17,-22.5697991,17.0802791
nan,2026-06-27,0,-22.5697991,17.0802791
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nia-Nia,2026-06-27,1,1.4073372,27.6074223
Nizi,2026-06-27,26,1.8026352,30.3780153
Nizi,2026-06-27,5,1.8026352,30.3780153
Nyakunde,2026-06-27,79,1.534167,30.2478035
Nyakunde,2026-06-27,7,1.534167,30.2478035
Oicha,2026-06-27,3,0.7633231,29.5842041
Oicha,2026-06-27,2,0.7633231,29.5842041
Rimba,2026-06-27,3,2.2174444,30.6574722
Rimba,2026-06-27,0,2.2174444,30.6574722
Rwampara,2026-06-27,211,1.4054216,30.3451432
Rwampara,2026-06-27,35,1.4054216,30.3451432
Tchomia,2026-06-27,5,1.4418677,30.4833698
Tchomia,2026-06-27,0,1.4418677,30.4833698
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Vuhovi,2026-06-27,1,0.1366237,29.3651606
Aru,2026-06-27,3,3.0321244,30.4840084
Aru,2026-06-27,1,3.0321244,30.4840084
Aungba,2026-06-27,6,2.5989637,30.6064157
Aungba,2026-06-27,2,2.5989637,30.6064157
Bambu,2026-06-27,14,-1.0826459,29.2271987
Bambu,2026-06-27,2,-1.0826459,29.2271987
Beni,2026-06-27,18,0.3974023,29.2117178
Beni,2026-06-27,12,0.3974023,29.2117178
Bunia,2026-06-27,285,1.5620529,30.2478844
Bunia,2026-06-27,45,1.5620529,30.2478844
